shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
100599,39.781462,-86.090730,900004
100599,39.781462,-86.090730,910001
100599,39.781462,-86.090538,910002
100599,39.781471,-86.088884,910003
100599,39.781482,-86.087696,910004
100599,39.781482,-86.087696,920001
100599,39.781484,-86.087482,920002
100599,39.781487,-86.086767,920003
100599,39.781491,-86.086255,920004
100599,39.781491,-86.086255,930001
100599,39.781492,-86.086045,930002
100599,39.781500,-86.084636,930003
100599,39.781505,-86.083725,930004
100599,39.781505,-86.083725,940001
100599,39.781508,-86.083198,940002
100599,39.781519,-86.081825,940003
100599,39.781523,-86.080676,940004
100599,39.781523,-86.080676,950001
100599,39.781523,-86.080473,950002
100599,39.781534,-86.079121,950003
100599,39.781536,-86.078715,950004
100599,39.781536,-86.078715,960001
100599,39.781541,-86.077865,960002
100599,39.781547,-86.076733,960003
100599,39.781547,-86.076733,970001
100599,39.781548,-86.076577,970002
100599,39.781562,-86.074118,970003
100599,39.781566,-86.073784,970004
100599,39.781575,-86.073741,970005
100599,39.781621,-86.073759,970006
100599,39.781957,-86.073762,970007
100599,39.781957,-86.073762,980001
100599,39.783384,-86.073773,980002
100599,39.783384,-86.073773,990001
100599,39.783384,-86.073773,990002
100599,39.785132,-86.073780,990003
100599,39.785132,-86.073780,1000001
100599,39.785223,-86.073780,1000002
100599,39.787406,-86.073800,1000003
100599,39.787406,-86.073800,1010001
100599,39.788721,-86.073811,1010002
100599,39.788721,-86.073811,1020001
100599,39.788830,-86.073812,1020002
100599,39.788891,-86.073827,1020003
100599,39.788877,-86.073656,1020004
100599,39.788881,-86.072603,1020005
100599,39.788887,-86.071546,1020006
100599,39.788887,-86.071546,1030001
100599,39.788888,-86.071418,1030002
100599,39.788892,-86.070233,1030003
100599,39.788898,-86.069256,1030004
100599,39.788898,-86.069256,1040001
100599,39.788899,-86.069098,1040002
100599,39.788910,-86.069059,1040003
100599,39.788921,-86.068995,1040004
100599,39.788928,-86.067877,1040005
100599,39.788934,-86.066799,1040006
100599,39.788934,-86.066799,1050001
100599,39.788935,-86.066696,1050002
100599,39.788936,-86.065557,1050003
100599,39.788925,-86.065514,1050004
100599,39.788914,-86.065447,1050005
100599,39.788923,-86.064588,1050006
100599,39.788923,-86.064588,1060001
100599,39.788926,-86.064344,1060002
100599,39.788929,-86.064312,1060003
100599,39.788819,-86.064332,1060004
100599,39.787125,-86.064312,1060005
100599,39.786900,-86.064307,1060006
100599,39.786900,-86.064307,1070001
100599,39.786733,-86.064303,1070002
100599,39.785734,-86.064288,1070003
100599,39.785734,-86.064288,1080001
100599,39.785583,-86.064285,1080002
100599,39.784542,-86.064270,1080003
100599,39.784542,-86.064270,1090001
100599,39.784380,-86.064268,1090002
100599,39.784227,-86.064267,1090003
100599,39.783257,-86.064253,1090004
100599,39.783257,-86.064253,1100001
100599,39.782928,-86.064249,1100002
100599,39.782629,-86.064243,1100003
100599,39.781616,-86.064227,1100004
100599,39.781619,-86.063722,1100005
100599,39.781619,-86.063722,1110001
100599,39.781640,-86.060374,1110002
100599,39.781644,-86.059849,1110003
100599,39.781644,-86.059849,1120001
100599,39.781645,-86.059630,1120002
100599,39.781661,-86.057502,1120003
100599,39.781661,-86.057502,1130001
100599,39.781661,-86.057492,1130002
100599,39.781672,-86.055777,1130003
100599,39.781677,-86.055054,1130004
100599,39.781706,-86.050230,1130005
100599,39.781706,-86.050230,1140001
100599,39.781707,-86.050077,1140002
100599,39.781729,-86.047661,1140003
100599,39.781727,-86.047508,1140004
100599,39.781730,-86.047052,1140005
100599,39.781730,-86.047052,1150001
100599,39.781742,-86.045409,1150002
100599,39.781748,-86.044854,1150003
100599,39.781748,-86.044854,1160001
100599,39.781749,-86.044825,1160002
100599,39.781749,-86.044825,1170001
100599,39.781784,-86.041669,1170002
100599,39.781784,-86.041669,1180001
100599,39.781796,-86.040648,1180002
100599,39.781811,-86.039204,1180003
100599,39.781811,-86.039204,1190001
100599,39.781811,-86.039193,1190002
100599,39.781829,-86.037193,1190003
100599,39.781831,-86.036944,1190004
100599,39.781831,-86.036944,1200001
100599,39.781838,-86.036012,1200002
100599,39.781833,-86.035884,1200003
100599,39.781828,-86.035838,1200004
100599,39.781817,-86.035724,1200005
100599,39.781820,-86.034916,1200006
100599,39.781821,-86.034393,1200007
100599,39.781824,-86.033496,1200008
100599,39.781824,-86.032966,1200009
100599,39.781824,-86.032966,1210001
100599,39.781824,-86.032753,1210002
100599,39.781835,-86.031073,1210003
100599,39.781836,-86.030454,1210004
100599,39.781841,-86.029159,1210005
100599,39.781841,-86.029102,1210006
100599,39.781841,-86.029102,1220001
100599,39.781848,-86.026647,1220002
100599,39.781848,-86.026647,1230001
100599,39.781849,-86.026309,1230002
100599,39.781865,-86.024658,1230003
100599,39.781882,-86.023210,1230004
100599,39.781882,-86.023210,1240001
100599,39.781884,-86.023000,1240002
100599,39.781900,-86.021346,1240003
100599,39.781915,-86.019858,1240004
100599,39.781915,-86.019858,1250001
100599,39.781916,-86.019691,1250002
100599,39.781930,-86.018225,1250003
100599,39.781930,-86.018225,1260001
100599,39.781932,-86.018037,1260002
100599,39.781951,-86.016379,1260003
100599,39.781973,-86.014928,1260004
100599,39.781973,-86.014928,1270001
100599,39.781975,-86.014792,1270002
100599,39.781970,-86.014749,1270003
100599,39.781962,-86.014724,1270004
100599,39.781951,-86.014664,1270005
100599,39.781966,-86.013258,1270006
100599,39.781999,-86.011952,1270007
100599,39.781999,-86.011952,1280001
100599,39.782003,-86.011775,1280002
100599,39.782018,-86.010547,1280003
100599,39.782027,-86.009362,1280004
100599,39.782031,-86.008971,1280005
100599,39.782031,-86.008971,1290001
100599,39.782055,-86.006619,1290002
100599,39.782055,-86.006619,1300001
100599,39.782077,-86.004403,1300002
100599,39.782081,-86.004022,1300003
100599,39.782081,-86.004022,1310001
100599,39.782101,-86.001866,1310002
100599,39.782101,-86.001866,1320001
100599,39.782101,-86.001866,1320002
100599,39.782128,-85.999041,1320003
100599,39.782128,-85.999041,1330001
100599,39.782129,-85.998948,1330002
100599,39.782144,-85.997397,1330003
100599,39.782158,-85.996344,1330004
100599,39.782165,-85.995967,1330005
100599,39.782165,-85.995967,1340001
100599,39.782168,-85.995767,1340002
100599,39.782225,-85.991181,1340003
100599,39.782225,-85.991181,1350001
100599,39.782235,-85.990324,1350002
100599,39.781528,-85.990380,1350003
100599,39.781528,-85.990380,1360001
100599,39.780593,-85.990455,1360002
100599,39.780181,-85.990463,1360003
100599,39.778658,-85.990437,1360004
100599,39.778658,-85.990437,1370001
100599,39.778449,-85.990434,1370002
100599,39.776959,-85.990406,1370003
100599,39.776959,-85.990406,1380001
100599,39.774870,-85.990367,1380002
100599,39.775039,-85.986825,1380003
100599,39.775155,-85.984406,1380004
100599,39.775894,-85.984413,1380005
100599,39.775817,-85.986125,1380006
100599,39.775817,-85.986125,1390001
100599,39.775785,-85.986832,1390002
100599,39.775039,-85.986825,1390003
100599,39.775065,-85.986285,1390004
100599,39.775065,-85.986285,1400001
100599,39.775155,-85.984406,1400002
100599,39.775338,-85.980578,1400003
100599,39.775338,-85.980578,1410001
100599,39.775350,-85.980329,1410002
100599,39.775475,-85.977716,1410003
100599,39.775475,-85.977716,1420001
100599,39.775597,-85.975160,1420002
100599,39.775597,-85.975160,1430001
100599,39.775632,-85.974432,1430002
100599,39.774982,-85.974404,1430003
100599,39.774982,-85.974262,1430004
100600,39.779964,-86.249969,10001
100600,39.779985,-86.248499,10002
100600,39.779988,-86.248368,10003
100600,39.779997,-86.247699,10004
100600,39.779997,-86.247699,20001
100600,39.780018,-86.246215,20002
100600,39.780042,-86.244685,20003
100600,39.780042,-86.244685,30001
100600,39.780050,-86.244116,30002
100600,39.780106,-86.241192,30003
100600,39.780106,-86.241192,40001
100600,39.780110,-86.240968,40002
100600,39.780163,-86.237353,40003
100600,39.780163,-86.237353,50001
100600,39.780209,-86.234237,50002
100600,39.780248,-86.232006,50003
100600,39.780248,-86.232006,60001
100600,39.780251,-86.231843,60002
100600,39.780321,-86.227076,60003
100600,39.780321,-86.227076,70001
100600,39.780329,-86.226574,70002
100600,39.780348,-86.225421,70003
100600,39.780364,-86.224485,70004
100600,39.780364,-86.224485,80001
100600,39.780370,-86.224144,80002
100600,39.780390,-86.222977,80003
100600,39.780403,-86.222195,80004
100600,39.780403,-86.222195,90001
100600,39.780409,-86.221821,90002
100600,39.780421,-86.221060,90003
100600,39.780443,-86.219804,90004
100600,39.780443,-86.219804,100001
100600,39.780443,-86.219790,100002
100600,39.780466,-86.218431,100003
100600,39.780487,-86.217075,100004
100600,39.780501,-86.216289,100005
100600,39.780501,-86.216289,110001
100600,39.780505,-86.216029,110002
100600,39.780535,-86.214983,110003
100600,39.780554,-86.213838,110004
100600,39.780546,-86.213795,110005
100600,39.780538,-86.213763,110006
100600,39.780549,-86.213276,110007
100600,39.780549,-86.213276,120001
100600,39.780552,-86.213126,120002
100600,39.780569,-86.212037,120003
100600,39.780569,-86.212037,130001
100600,39.780571,-86.211906,130002
100600,39.780588,-86.210782,130003
100600,39.780588,-86.210782,140001
100600,39.780591,-86.210579,140002
100600,39.780599,-86.210067,140003
100600,39.780607,-86.209540,140004
100600,39.780608,-86.209426,140005
100600,39.780608,-86.209426,150001
100600,39.780617,-86.208644,150002
100600,39.780624,-86.208338,150003
100600,39.780636,-86.207687,150004
100600,39.780636,-86.207687,160001
100600,39.780638,-86.207576,160002
100600,39.780642,-86.207281,160003
100600,39.780661,-86.206203,160004
100600,39.780669,-86.205413,160005
100600,39.780669,-86.205413,170001
100600,39.780671,-86.205285,170002
100600,39.780666,-86.205182,170003
100600,39.780663,-86.205161,170004
100600,39.780666,-86.204531,170005
100600,39.780675,-86.203855,170006
100600,39.780677,-86.203261,170007
100600,39.780677,-86.203261,180001
100600,39.780678,-86.203140,180002
100600,39.780680,-86.202805,180003
100600,39.780684,-86.202457,180004
100600,39.780687,-86.201848,180005
100600,39.780692,-86.201265,180006
100600,39.780692,-86.201265,190001
100600,39.780693,-86.201080,190002
100600,39.780694,-86.200795,190003
100600,39.780699,-86.200393,190004
100600,39.780700,-86.200119,190005
100600,39.780701,-86.199938,190006
100600,39.780701,-86.199938,200001
100600,39.780703,-86.199575,200002
100600,39.780708,-86.199020,200003
100600,39.780709,-86.198767,200004
100600,39.780711,-86.198333,200005
100600,39.780715,-86.198091,200006
100600,39.780717,-86.197646,200007
100600,39.780723,-86.196967,200008
100600,39.780724,-86.196739,200009
100600,39.780724,-86.196707,200010
100600,39.780724,-86.196707,210001
100600,39.780728,-86.196422,210002
100600,39.780732,-86.196099,210003
100600,39.780733,-86.195907,210004
100600,39.780738,-86.195433,210005
100600,39.780742,-86.194982,210006
100600,39.780742,-86.194982,220001
100600,39.780743,-86.194864,220002
100600,39.780749,-86.194352,220003
100600,39.780754,-86.193843,220004
100600,39.780759,-86.193177,220005
100600,39.780759,-86.193177,230001
100600,39.780759,-86.193160,230002
100600,39.780752,-86.193071,230003
100600,39.780749,-86.193028,230004
100600,39.780751,-86.192537,230005
100600,39.780754,-86.191978,230006
100600,39.780754,-86.191978,240001
100600,39.780758,-86.191125,240002
100600,39.780739,-86.190947,240003
100600,39.780718,-86.190833,240004
100600,39.780688,-86.190715,240005
100600,39.780642,-86.190572,240006
100600,39.780262,-86.189619,240007
100600,39.779860,-86.188613,240008
100600,39.779790,-86.188374,240009
100600,39.779760,-86.188232,240010
100600,39.779734,-86.188053,240011
100600,39.779723,-86.187947,240012
100600,39.779716,-86.187836,240013
100600,39.779717,-86.187545,240014
100600,39.779726,-86.187453,240015
100600,39.779726,-86.187453,250001
100600,39.779775,-86.186929,250002
100600,39.779812,-86.186424,250003
100600,39.779849,-86.185610,250004
100600,39.779641,-86.185591,250005
100600,39.779522,-86.185679,250006
100600,39.779428,-86.185863,250007
100600,39.779310,-86.185923,250008
100600,39.779107,-86.185924,250009
100600,39.779107,-86.185924,260001
100600,39.776361,-86.185940,260002
100600,39.776369,-86.184602,260003
100600,39.776369,-86.184602,270001
100600,39.776372,-86.184015,270002
100600,39.776493,-86.183994,270003
100600,39.776799,-86.183893,270004
100600,39.777195,-86.183676,270005
100600,39.777805,-86.183662,270006
100600,39.777805,-86.183662,280001
100600,39.779902,-86.183614,280002
100600,39.779905,-86.183454,280003
100600,39.779922,-86.182857,280004
100600,39.780004,-86.179797,280005
100600,39.780015,-86.179612,280006
100600,39.780015,-86.179612,290001
100600,39.780028,-86.179392,290002
100600,39.780036,-86.179282,290003
100600,39.780073,-86.178994,290004
100600,39.780127,-86.178717,290005
100600,39.780205,-86.178400,290006
100600,39.780366,-86.177896,290007
100600,39.780416,-86.177769,290008
100600,39.780563,-86.177418,290009
100600,39.780730,-86.177084,290010
100600,39.780816,-86.176893,290011
100600,39.780871,-86.176722,290012
100600,39.780908,-86.176580,290013
100600,39.780939,-86.176399,290014
100600,39.780953,-86.176260,290015
100600,39.780956,-86.176122,290016
100600,39.780945,-86.175584,290017
100600,39.780130,-86.174219,290018
100600,39.780063,-86.174107,290019
100600,39.780063,-86.174107,300001
100600,39.779457,-86.173093,300002
100600,39.779106,-86.172505,300003
100600,39.779106,-86.172505,310001
100600,39.778285,-86.171132,310002
100600,39.777882,-86.170449,310003
100600,39.777642,-86.170054,310004
100600,39.777642,-86.170054,320001
100600,39.777552,-86.169906,320002
100600,39.775910,-86.167223,320003
100600,39.775910,-86.167223,330001
100600,39.775603,-86.166722,330002
100600,39.775595,-86.166711,330003
100600,39.775163,-86.166178,330004
100600,39.774532,-86.165401,330005
100600,39.774532,-86.165401,340001
100600,39.774265,-86.165072,340002
100600,39.773079,-86.163621,340003
100600,39.773079,-86.163621,350001
100600,39.772825,-86.163311,350002
100600,39.771628,-86.163360,350003
100600,39.771628,-86.163360,360001
100600,39.771422,-86.163369,360002
100600,39.770151,-86.163420,360003
100600,39.770110,-86.163416,360004
100600,39.770028,-86.163401,360005
100600,39.769997,-86.162177,360006
100600,39.769997,-86.162177,370001
100600,39.769983,-86.161604,370002
100600,39.769952,-86.159964,370003
100600,39.769944,-86.159797,370004
100600,39.769934,-86.159326,370005
100600,39.769934,-86.159326,380001
100600,39.769930,-86.159185,380002
100600,39.769923,-86.158893,380003
100600,39.769908,-86.157989,380004
100600,39.769868,-86.156452,380005
100600,39.769868,-86.156452,390001
100600,39.769861,-86.156175,390002
100600,39.769842,-86.155275,390003
100600,39.769822,-86.154360,390004
100600,39.770522,-86.154333,390005
100600,39.771031,-86.154313,390006
100600,39.771031,-86.154313,400001
100600,39.771219,-86.154306,400002
100600,39.771444,-86.154297,400003
100600,39.771917,-86.154279,400004
100600,39.772372,-86.154261,400005
100600,39.772372,-86.154261,410001
100600,39.772619,-86.154252,410002
100600,39.773320,-86.154225,410003
100600,39.773627,-86.154213,410004
100600,39.773735,-86.154208,410005
100600,39.773735,-86.154208,420001
100600,39.774017,-86.154198,420002
100600,39.774717,-86.154171,420003
100600,39.775412,-86.154143,420004
100600,39.775391,-86.153236,420005
100600,39.775373,-86.152332,420006
100600,39.775859,-86.152313,420007
100600,39.775859,-86.152313,430001
100600,39.776677,-86.152281,430002
100600,39.777243,-86.152260,430003
100600,39.777759,-86.152240,430004
100600,39.777759,-86.152240,440001
100600,39.777855,-86.152236,440002
100600,39.778259,-86.152214,440003
100600,39.778609,-86.151871,440004
100600,39.779050,-86.151437,440005
100600,39.779289,-86.151202,440006
100600,39.779289,-86.151202,450001
100600,39.779587,-86.150910,450002
100600,39.780028,-86.150476,450003
100600,39.780094,-86.150405,450004
100600,39.780161,-86.150334,450005
100600,39.780406,-86.150093,450006
100600,39.780406,-86.150093,460001
100600,39.780502,-86.149999,460002
100600,39.780643,-86.149857,460003
100600,39.780682,-86.149804,460004
100600,39.780715,-86.149747,460005
100600,39.780768,-86.149623,460006
100600,39.780787,-86.149556,460007
100600,39.780807,-86.149414,460008
100600,39.780800,-86.149033,460009
100600,39.780788,-86.148568,460010
100600,39.780788,-86.148568,470001
100600,39.780765,-86.147666,470002
100600,39.780748,-86.147033,470003
100600,39.780732,-86.146364,470004
100600,39.780715,-86.145698,470005
100600,39.780707,-86.145318,470006
100600,39.780707,-86.145318,480001
100600,39.780701,-86.145068,480002
100600,39.780690,-86.144503,480003
100600,39.780690,-86.144428,480004
100600,39.780702,-86.144296,480005
100600,39.780736,-86.144062,480006
100600,39.780791,-86.143849,480007
100600,39.780861,-86.143657,480008
100600,39.781033,-86.143292,480009
100600,39.781083,-86.143168,480010
100600,39.781160,-86.142905,480011
100600,39.781191,-86.142770,480012
100600,39.781214,-86.142631,480013
100600,39.781220,-86.142559,480014
100600,39.781220,-86.142559,490001
100600,39.781237,-86.142354,490002
100600,39.781240,-86.142211,490003
100600,39.781231,-86.140543,490004
100600,39.781225,-86.139916,490005
100600,39.781225,-86.139852,490006
100600,39.781227,-86.139472,490007
100600,39.781231,-86.139194,490008
100600,39.781235,-86.138127,490009
100600,39.781240,-86.137397,490010
100600,39.781240,-86.137397,500001
100600,39.781242,-86.137170,500002
100600,39.781245,-86.136277,500003
100600,39.781250,-86.135576,500004
100600,39.781250,-86.135576,510001
100600,39.781252,-86.135366,510002
100600,39.781261,-86.133544,510003
100600,39.781261,-86.133544,520001
100600,39.781262,-86.133387,520002
100600,39.781267,-86.131680,520003
100600,39.781267,-86.131680,530001
100600,39.781268,-86.131377,530002
100600,39.781270,-86.130811,530003
100600,39.781270,-86.130050,530004
100600,39.781275,-86.128794,530005
100600,39.781276,-86.128691,530006
100600,39.781276,-86.128691,540001
100600,39.781276,-86.128463,540002
100600,39.781282,-86.127175,540003
100600,39.781282,-86.127175,550001
100600,39.781283,-86.126915,550002
100600,39.781284,-86.126449,550003
100600,39.781286,-86.126126,550004
100600,39.781290,-86.125802,550005
100600,39.781291,-86.125506,550006
100600,39.781292,-86.125133,550007
100600,39.781293,-86.124930,550008
100600,39.781298,-86.124347,550009
100600,39.781301,-86.123781,550010
100600,39.781303,-86.123441,550011
100600,39.781303,-86.123441,560001
100600,39.781306,-86.123158,560002
100600,39.781311,-86.122539,560003
100600,39.781316,-86.121995,560004
100600,39.781316,-86.121909,560005
100600,39.781316,-86.121909,570001
100600,39.781315,-86.121376,570002
100600,39.781313,-86.121294,570003
100600,39.781313,-86.120685,570004
100600,39.781315,-86.119977,570005
100600,39.781317,-86.119597,570006
100600,39.781318,-86.119259,570007
100600,39.781320,-86.118803,570008
100600,39.781321,-86.118659,570009
100600,39.781321,-86.118659,580001
100600,39.781321,-86.118547,580002
100600,39.781323,-86.118010,580003
100600,39.781324,-86.117850,580004
100600,39.781325,-86.117455,580005
100600,39.781326,-86.117216,580006
100600,39.781327,-86.117067,580007
100600,39.781328,-86.116837,580008
100600,39.781328,-86.116837,590001
100600,39.781329,-86.116554,590002
100600,39.781332,-86.115761,590003
100600,39.781333,-86.115459,590004
100600,39.781334,-86.115089,590005
100600,39.781337,-86.114469,590006
100600,39.781337,-86.114469,600001
100600,39.781337,-86.114349,600002
100600,39.781340,-86.113740,600003
100600,39.781342,-86.113096,600004
100600,39.781345,-86.112392,600005
100600,39.781346,-86.112057,600006
100600,39.781346,-86.112057,610001
100600,39.781347,-86.111908,610002
100600,39.781347,-86.111719,610003
100600,39.781350,-86.110947,610004
100600,39.781355,-86.110353,610005
100600,39.781357,-86.109965,610006
100600,39.781357,-86.109965,620001
100600,39.781358,-86.109734,620002
100600,39.781361,-86.108997,620003
100600,39.781366,-86.108318,620004
100600,39.781368,-86.107656,620005
100600,39.781374,-86.106912,620006
100600,39.781376,-86.106450,620007
100600,39.781376,-86.106450,630001
100600,39.781378,-86.105888,630002
100600,39.781380,-86.105368,630003
100600,39.781385,-86.104824,630004
100600,39.781386,-86.104407,630005
100600,39.781386,-86.104407,640001
100600,39.781387,-86.104276,640002
100600,39.781389,-86.103760,640003
100600,39.781397,-86.102216,640004
100600,39.781403,-86.101365,640005
100600,39.781403,-86.101365,650001
100600,39.781404,-86.101198,650002
100600,39.781406,-86.100543,650003
100600,39.781414,-86.100010,650004
100600,39.781415,-86.099750,650005
100600,39.781415,-86.099750,660001
100600,39.781421,-86.098821,660002
100600,39.781423,-86.098188,660003
100600,39.781425,-86.097782,660004
100600,39.781425,-86.097782,670001
100600,39.781425,-86.097594,670002
100600,39.781431,-86.096911,670003
100600,39.781424,-86.096384,670004
100600,39.781430,-86.095729,670005
100600,39.781432,-86.095365,670006
100600,39.781432,-86.095365,680001
100600,39.781436,-86.094630,680002
100600,39.781445,-86.093680,680003
100600,39.781449,-86.093114,680004
100600,39.781449,-86.093114,690001
100600,39.781452,-86.092755,690002
100600,39.781458,-86.091656,690003
100600,39.781462,-86.090730,690004
100600,39.781462,-86.090730,700001
100600,39.781462,-86.090538,700002
100600,39.781471,-86.088884,700003
100600,39.781482,-86.087696,700004
100600,39.781482,-86.087696,710001
100600,39.781484,-86.087482,710002
100600,39.781487,-86.086767,710003
100600,39.781491,-86.086255,710004
100600,39.781491,-86.086255,720001
100600,39.781492,-86.086045,720002
100600,39.781500,-86.084636,720003
100600,39.781505,-86.083725,720004
100600,39.781505,-86.083725,730001
100600,39.781508,-86.083198,730002
100600,39.781519,-86.081825,730003
100600,39.781523,-86.080676,730004
100600,39.781523,-86.080676,740001
100600,39.781523,-86.080473,740002
100600,39.781534,-86.079121,740003
100600,39.781536,-86.078715,740004
100600,39.781536,-86.078715,750001
100600,39.781541,-86.077865,750002
100600,39.781547,-86.076733,750003
100600,39.781547,-86.076733,760001
100600,39.781548,-86.076577,760002
100600,39.781562,-86.074118,760003
100600,39.781566,-86.073784,760004
100600,39.781575,-86.073741,760005
100600,39.781621,-86.073759,760006
100600,39.781957,-86.073762,760007
100600,39.781957,-86.073762,770001
100600,39.783384,-86.073773,770002
100600,39.783384,-86.073773,780001
100600,39.783384,-86.073773,780002
100600,39.785132,-86.073780,780003
100600,39.785132,-86.073780,790001
100600,39.785223,-86.073780,790002
100600,39.787406,-86.073800,790003
100600,39.787406,-86.073800,800001
100600,39.788721,-86.073811,800002
100600,39.788721,-86.073811,810001
100600,39.788830,-86.073812,810002
100600,39.788891,-86.073827,810003
100600,39.788877,-86.073656,810004
100600,39.788881,-86.072603,810005
100600,39.788887,-86.071546,810006
100600,39.788887,-86.071546,820001
100600,39.788888,-86.071418,820002
100600,39.788892,-86.070233,820003
100600,39.788898,-86.069256,820004
100600,39.788898,-86.069256,830001
100600,39.788899,-86.069098,830002
100600,39.788910,-86.069059,830003
100600,39.788921,-86.068995,830004
100600,39.788928,-86.067877,830005
100600,39.788934,-86.066799,830006
100600,39.788934,-86.066799,840001
100600,39.788935,-86.066696,840002
100600,39.788936,-86.065557,840003
100600,39.788925,-86.065514,840004
100600,39.788914,-86.065447,840005
100600,39.788923,-86.064588,840006
100600,39.788923,-86.064588,850001
100600,39.788926,-86.064344,850002
100600,39.788929,-86.064312,850003
100600,39.788819,-86.064332,850004
100600,39.787125,-86.064312,850005
100600,39.786900,-86.064307,850006
100600,39.786900,-86.064307,860001
100600,39.786733,-86.064303,860002
100600,39.785734,-86.064288,860003
100600,39.785734,-86.064288,870001
100600,39.785583,-86.064285,870002
100600,39.784542,-86.064270,870003
100600,39.784542,-86.064270,880001
100600,39.784380,-86.064268,880002
100600,39.784227,-86.064267,880003
100600,39.783257,-86.064253,880004
100600,39.783257,-86.064253,890001
100600,39.782928,-86.064249,890002
100600,39.782629,-86.064243,890003
100600,39.781616,-86.064227,890004
100600,39.781619,-86.063722,890005
100600,39.781619,-86.063722,900001
100600,39.781640,-86.060374,900002
100600,39.781644,-86.059849,900003
100600,39.781644,-86.059849,910001
100600,39.781645,-86.059630,910002
100600,39.781661,-86.057502,910003
100600,39.781661,-86.057502,920001
100600,39.781661,-86.057492,920002
100600,39.781672,-86.055777,920003
100600,39.781677,-86.055054,920004
100600,39.781706,-86.050230,920005
100600,39.781706,-86.050230,930001
100600,39.781707,-86.050077,930002
100600,39.781729,-86.047661,930003
100600,39.781727,-86.047508,930004
100600,39.781730,-86.047052,930005
100600,39.781730,-86.047052,940001
100600,39.781742,-86.045409,940002
100600,39.781748,-86.044854,940003
100600,39.781748,-86.044854,950001
100600,39.781749,-86.044825,950002
100600,39.781749,-86.044825,960001
100600,39.781784,-86.041669,960002
100600,39.781784,-86.041669,970001
100600,39.781796,-86.040648,970002
100600,39.781811,-86.039204,970003
100600,39.781811,-86.039204,980001
100600,39.781811,-86.039193,980002
100600,39.781829,-86.037193,980003
100600,39.781831,-86.036944,980004
100600,39.781831,-86.036944,990001
100600,39.781838,-86.036012,990002
100600,39.781833,-86.035884,990003
100600,39.781828,-86.035838,990004
100600,39.781817,-86.035724,990005
100600,39.781820,-86.034916,990006
100600,39.781821,-86.034393,990007
100600,39.781824,-86.033496,990008
100600,39.781824,-86.032966,990009
100600,39.781824,-86.032966,1000001
100600,39.781824,-86.032753,1000002
100600,39.781835,-86.031073,1000003
100600,39.781836,-86.030454,1000004
100600,39.781841,-86.029159,1000005
100600,39.781841,-86.029102,1000006
100600,39.781841,-86.029102,1010001
100600,39.781848,-86.026647,1010002
100600,39.781848,-86.026647,1020001
100600,39.781849,-86.026309,1020002
100600,39.781865,-86.024658,1020003
100600,39.781882,-86.023210,1020004
100600,39.781882,-86.023210,1030001
100600,39.781884,-86.023000,1030002
100600,39.781900,-86.021346,1030003
100600,39.781915,-86.019858,1030004
100600,39.781915,-86.019858,1040001
100600,39.781916,-86.019691,1040002
100600,39.781930,-86.018225,1040003
100600,39.781930,-86.018225,1050001
100600,39.781932,-86.018037,1050002
100600,39.781951,-86.016379,1050003
100600,39.781973,-86.014928,1050004
100600,39.781973,-86.014928,1060001
100600,39.781975,-86.014792,1060002
100600,39.781970,-86.014749,1060003
100600,39.781962,-86.014724,1060004
100600,39.781951,-86.014664,1060005
100600,39.781966,-86.013258,1060006
100600,39.781999,-86.011952,1060007
100600,39.781999,-86.011952,1070001
100600,39.782003,-86.011775,1070002
100600,39.782018,-86.010547,1070003
100600,39.782027,-86.009362,1070004
100600,39.782031,-86.008971,1070005
100600,39.782031,-86.008971,1080001
100600,39.782055,-86.006619,1080002
100600,39.782055,-86.006619,1090001
100600,39.782077,-86.004403,1090002
100600,39.782081,-86.004022,1090003
100600,39.782081,-86.004022,1100001
100600,39.782101,-86.001866,1100002
100600,39.782101,-86.001866,1110001
100600,39.782101,-86.001866,1110002
100600,39.782128,-85.999041,1110003
100600,39.782128,-85.999041,1120001
100600,39.782129,-85.998948,1120002
100600,39.782144,-85.997397,1120003
100600,39.782158,-85.996344,1120004
100600,39.782165,-85.995967,1120005
100600,39.782165,-85.995967,1130001
100600,39.782168,-85.995767,1130002
100600,39.782225,-85.991181,1130003
100600,39.782225,-85.991181,1140001
100600,39.782235,-85.990324,1140002
100600,39.781528,-85.990380,1140003
100600,39.781528,-85.990380,1150001
100600,39.780593,-85.990455,1150002
100600,39.780181,-85.990463,1150003
100600,39.778658,-85.990437,1150004
100600,39.778658,-85.990437,1160001
100600,39.778449,-85.990434,1160002
100600,39.776959,-85.990406,1160003
100600,39.776959,-85.990406,1170001
100600,39.774870,-85.990367,1170002
100600,39.775039,-85.986825,1170003
100600,39.775155,-85.984406,1170004
100600,39.775894,-85.984413,1170005
100600,39.775817,-85.986125,1170006
100600,39.775817,-85.986125,1180001
100600,39.775785,-85.986832,1180002
100600,39.775039,-85.986825,1180003
100600,39.775065,-85.986285,1180004
100600,39.775065,-85.986285,1190001
100600,39.775155,-85.984406,1190002
100600,39.775338,-85.980578,1190003
100600,39.775338,-85.980578,1200001
100600,39.775350,-85.980329,1200002
100600,39.775475,-85.977716,1200003
100600,39.775475,-85.977716,1210001
100600,39.775597,-85.975160,1210002
100600,39.775597,-85.975160,1220001
100600,39.775632,-85.974432,1220002
