stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
50389,50389,"Indiana Ave & Milburn St",,  39.782943, -86.178221,,,0,
50390,50390,"Indiana Ave & 10th St",,  39.781152, -86.175977,,,0,
50391,50391,"Indiana Ave & University Blvd",,  39.780040, -86.174130,,,0,
50392,50392,"Indiana Ave & Blake St",,  39.779078, -86.172532,,,0,
50394,50394,"Indiana Ave & Blackford St",,  39.777617, -86.170081,,,0,
50396,50396,"Indiana Ave & West St",,  39.775828, -86.167307,,,0,
50397,50397,"Indiana Ave & Michigan St",,  39.774502, -86.165444,,,0,
50398,50398,"Indiana Ave & Senate Ave",,  39.773038, -86.163675,,,0,
50399,50399,"Senate Ave & New York St",,  39.771628, -86.163409,,,0,
50400,50400,"Ohio St & Capitol Ave",,  39.769967, -86.162177,,,0,
50401,50401,"Ohio St & Illinois St",,  39.769932, -86.159327,,,0,
50402,50402,"Ohio St & Pennsylvania St",,  39.769857, -86.156452,,,0,
50403,50403,"Ohio St & Delaware St",,  39.769719, -86.153943,,,0,
50404,50404,"Ohio St & Alabama St",,  39.769738, -86.152033,,,0,
50405,50405,"New Jersey St & New York St",,  39.771386, -86.150586,,,0,
50406,50406,"New Jersey St & Vermont St",,  39.772775, -86.150546,,,0,
50407,50407,"New Jersey St & Massachusetts Ave",,  39.773879, -86.150557,,,0,
50408,50408,"Massachusetts Ave & East St",,  39.775054, -86.149018,,,0,
50409,50409,"Massachusetts Ave & Park Ave",,  39.776297, -86.147240,,,0,
50410,50410,"College Ave & Arch St",,  39.778211, -86.145140,,,0,
50412,50412,"College Ave & 10th St",,  39.780564, -86.145011,,,0,
50414,50414,"College Ave & 14th St",,  39.785313, -86.144602,,,0,
50417,50417,"College Ave & 16th St",,  39.788307, -86.144662,,,0,
50419,50419,"16th St & Bellefontaine St",,  39.788453, -86.142542,,,0,
50420,50420,"16th St & Cornell Ave",,  39.788459, -86.140603,,,0,
50421,50421,"16th St & Yandes St",,  39.788468, -86.138902,,,0,
50422,50422,"16th St & Columbia Ave",,  39.788475, -86.137162,,,0,
50432,50432,"A J Brown Ave & 16th St",,  39.788908, -86.135272,,,0,
50433,50433,"A J Brown Ave & 17th St",,  39.790265, -86.135306,,,0,
50434,50434,"A J Brown Ave & 19th St",,  39.792013, -86.135339,,,0,
50435,50435,"A J Brown Ave & 20th St",,  39.793894, -86.135366,,,0,
50436,50436,"A J Brown Ave & 21st St",,  39.795576, -86.135410,,,0,
50437,50437,"A J Brown Ave & 22nd St",,  39.797649, -86.135438,,,0,
50440,50440,"A J Brown Ave & 23rd St",,  39.799392, -86.135450,,,0,
50441,50441,"A J Brown Ave & 24th St",,  39.801223, -86.135466,,,0,
50442,50442,"A J Brown Ave & 25th St",,  39.803200, -86.135472,,,0,
50443,50443,"25th St & Sheldon St",,  39.803352, -86.132957,,,0,
50444,50444,"25th St & Ralston Ave",,  39.803357, -86.130511,,,0,
50445,50445,"25th St & Sangster Ave",,  39.803373, -86.129109,,,0,
50447,50447,"25th St & Baltimore Ave",,  39.803372, -86.126643,,,0,
50449,50449,"25th St & Hillside Ave",,  39.803374, -86.124091,,,0,
50451,50451,"25th St & Keystone Ave",,  39.803372, -86.120973,,,0,
50453,50453,"25th St & Eastern Ave",,  39.803365, -86.117940,,,0,
50454,50454,"25th St & Rural St",,  39.803366, -86.116894,,,0,
50455,50455,"25th St & Oxford St",,  39.803368, -86.115189,,,0,
50457,50457,"25th St & Dearborn St",,  39.803376, -86.112278,,,0,
50459,50459,"25th St & Adams St",,  39.803384, -86.109373,,,0,
50460,50460,"25th St & Olney St",,  39.803334, -86.107358,,,0,
50461,50461,"25th St & Gale St",,  39.803362, -86.105842,,,0,
50462,50462,"25th St & Station St",,  39.803360, -86.104251,,,0,
50463,50463,"Sherman Dr & 25th St",,  39.803765, -86.102410,,,0,
50464,50464,"Sherman Dr & 26th St",,  39.805354, -86.102452,,,0,
50465,50465,"Sherman Dr & 28th St",,  39.806746, -86.102490,,,0,
50466,50466,"Sherman Dr & 30th St",,  39.808928, -86.102535,,,0,
50467,50467,"Sherman Dr & 30th St",,  39.810446, -86.102516,,,0,
50468,50468,"Sherman Dr & 32nd St",,  39.813076, -86.102558,,,0,
50469,50469,"Sherman Dr & 33rd St",,  39.815253, -86.102593,,,0,
50470,50470,"Sherman Dr & Irwin Rd",,  39.816291, -86.102610,,,0,
50472,50472,"Sherman Dr & 34th St",,  39.818599, -86.102618,,,0,
50473,50473,"Sherman Dr & 35th St",,  39.819901, -86.102640,,,0,
50474,50474,"Sherman Dr & 36th St",,  39.821726, -86.102648,,,0,
50475,50475,"Sherman Dr & 37th St",,  39.823274, -86.102665,,,0,
50476,50476,"Sherman Dr - 3850 N",,  39.826615, -86.102814,,,0,
50477,50477,"Sherman Dr & 37th St",,  39.823480, -86.102802,,,0,
50478,50478,"Sherman Dr & 36th St",,  39.821975, -86.102782,,,0,
50479,50479,"Sherman Dr & 35th St",,  39.820125, -86.102763,,,0,
50480,50480,"Sherman Dr & 34th St",,  39.817836, -86.102748,,,0,
50481,50481,"Sherman Dr & Irwin Rd",,  39.816378, -86.102735,,,0,
50482,50482,"Sherman Dr & 33rd St",,  39.815118, -86.102717,,,0,
50483,50483,"Sherman Dr & 32nd St",,  39.813337, -86.102691,,,0,
50484,50484,"Sherman Dr & 31st St",,  39.811308, -86.102650,,,0,
50485,50485,"Sherman Dr & 30th St",,  39.808700, -86.102619,,,0,
50486,50486,"Sherman Dr & 28th St",,  39.806663, -86.102592,,,0,
50487,50487,"Sherman Dr & 25th St",,  39.803627, -86.102566,,,0,
50489,50489,"25th St & Gale St",,  39.803436, -86.105280,,,0,
50490,50490,"25th St & Olney St",,  39.803418, -86.107060,,,0,
50491,50491,"25th St & Adams St",,  39.803428, -86.109495,,,0,
50492,50492,"25th St & Lasalle St",,  39.803431, -86.110705,,,0,
50503,50503,"25th St & Dearborn St",,  39.803441, -86.111879,,,0,
50504,50504,"25th St & Wheeler St",,  39.803442, -86.113766,,,0,
50506,50506,"25th St & Rural St",,  39.803433, -86.116613,,,0,
50508,50508,"25th St & Temple Ave",,  39.803443, -86.118991,,,0,
50509,50509,"25th St & Tacoma Ave",,  39.803450, -86.120080,,,0,
50510,50510,"25th St & Brouse Ave",,  39.803473, -86.122593,,,0,
50511,50511,"25th St & Hillside Ave",,  39.803477, -86.123764,,,0,
50513,50513,"25th St & Baltimore Ave",,  39.803448, -86.126191,,,0,
50514,50514,"25th St & Manlove Ave",,  39.803443, -86.127362,,,0,
50515,50515,"25th St & Sangster Ave",,  39.803437, -86.128910,,,0,
50517,50517,"25th St & Ralston Ave",,  39.803421, -86.130903,,,0,
50519,50519,"25th St & Sheldon St",,  39.803414, -86.133373,,,0,
50520,50520,"A J Brown Ave & 25th St",,  39.803130, -86.135667,,,0,
50521,50521,"A J Brown Ave & 24th St",,  39.801519, -86.135617,,,0,
50522,50522,"A J Brown Ave & 23rd St",,  39.799718, -86.135605,,,0,
50523,50523,"A J Brown Ave & 22nd St",,  39.797903, -86.135582,,,0,
50524,50524,"A J Brown Ave & 21st St",,  39.796265, -86.135560,,,0,
50525,50525,"A J Brown Ave & 20th St",,  39.794121, -86.135514,,,0,
50526,50526,"A J Brown Ave & 19th St",,  39.792331, -86.135491,,,0,
50527,50527,"A J Brown Ave & 17th St",,  39.790495, -86.135453,,,0,
50529,50529,"16th St & Columbia Ave",,  39.788580, -86.136490,,,0,
50531,50531,"16th St & Yandes St",,  39.788571, -86.138052,,,0,
50534,50534,"16th St & Bellefontaine St",,  39.788551, -86.142262,,,0,
50536,50536,"16th St & College Ave",,  39.788534, -86.145048,,,0,
50538,50538,"16th St & Park Ave",,  39.788496, -86.147578,,,0,
50539,50539,"Central Ave & 16th St",,  39.788191, -86.149519,,,0,
50540,50540,"Central Ave & 13th St",,  39.784609, -86.149508,,,0,
50542,50542,"Central Ave & 11th St",,  39.782102, -86.149469,,,0,
50544,50544,"East St & 09th St",,  39.779599, -86.148786,,,0,
50545,50545,"East St & Saint Clair Ct",,  39.777946, -86.148817,,,0,
50546,50546,"Massachusetts Ave & New Jersey St",,  39.774220, -86.150253,,,0,
50547,50547,"Alabama St & Massachusetts Ave",,  39.772193, -86.152534,,,0,
50550,50550,"Ohio St & Alabama St",,  39.769877, -86.152891,,,0,
50554,50554,"College Ave & Arch St",,  39.778721, -86.145215,,,0,
50555,50555,"Sherman Dr & 38th St",,  39.825410, -86.102800,,,0,
50600,50600,"Alabama St & Market St",,  39.768673, -86.152673,,,0,
50601,50601,"Maryland St & New Jersey St",,  39.766681, -86.151140,,,0,
50602,50602,"Washington St & East St",,  39.766796, -86.149291,,,0,
50603,50603,"Washington St & Park Ave",,  39.766732, -86.147458,,,0,
50605,50605,"Washington St & Southeastern Ave",,  39.766873, -86.139797,,,0,
50606,50606,"Washington St & Highland Ave",,  39.766890, -86.138239,,,0,
50607,50607,"Washington St & Oriental St",,  39.766961, -86.135016,,,0,
50609,50609,"Washington St & Summit St",,  39.767191, -86.131653,,,0,
50610,50610,"Washington St & State Ave",,  39.767290, -86.130262,,,0,
50612,50612,"Washington St & Parkview Ave",,  39.767500, -86.127325,,,0,
50613,50613,"Washington St & Hamilton Ave",,  39.767622, -86.125654,,,0,
50614,50614,"Washington St & Koweba Ln",,  39.767772, -86.123684,,,0,
50615,50615,"Washington St & Keystone Ave",,  39.767897, -86.121949,,,0,
50616,50616,"Washington St & Tacoma Ave",,  39.768100, -86.119272,,,0,
50618,50618,"Washington St & Rural St",,  39.768352, -86.115840,,,0,
50620,50620,"Washington St & Oakland Ave",,  39.768537, -86.113284,,,0,
50621,50621,"Washington St & Gray St",,  39.768636, -86.111847,,,0,
50622,50622,"Washington St & Lasalle St",,  39.768752, -86.109706,,,0,
50623,50623,"Washington St & Woodland Ave",,  39.768978, -86.105763,,,0,
50624,50624,"Washington St & Kealing Ave",,  39.769053, -86.104020,,,0,
50625,50625,"Washington St & Sherman Dr",,  39.769160, -86.101847,,,0,
50626,50626,"Washington St & Bradley Ave",,  39.769226, -86.100513,,,0,
50627,50627,"Washington St & Chester Dr",,  39.769317, -86.098735,,,0,
50628,50628,"Washington St & Gladstone Ave",,  39.769442, -86.096281,,,0,
50629,50629,"Washington St & Colorado Ave",,  39.769516, -86.094734,,,0,
50630,50630,"Washington St & Linwood Ave",,  39.769628, -86.092764,,,0,
50631,50631,"Washington St & Jenny Ln",,  39.769720, -86.090854,,,0,
50632,50632,"Washington St & Wallace Ln",,  39.769834, -86.088855,,,0,
50633,50633,"Washington St & Dequincy St",,  39.769897, -86.087333,,,0,
50634,50634,"Washington St & Riley Ave",,  39.769974, -86.085907,,,0,
50635,50635,"Washington St & Emerson Ave",,  39.770131, -86.082656,,,0,
50636,50636,"Washington St & Butler Ave",,  39.770250, -86.080174,,,0,
50637,50637,"Washington St & Hawthorne Ln",,  39.770341, -86.078460,,,0,
50638,50638,"Washington St & Irvington Ave",,  39.770471, -86.075903,,,0,
50639,50639,"Washington St & Ritter Ave",,  39.770574, -86.073797,,,0,
50640,50640,"Washington St & Audubon Rd",,  39.770737, -86.070490,,,0,
50641,50641,"Washington St & Bolton Ave",,  39.770890, -86.067399,,,0,
50642,50642,"Washington St & Campbell Ave",,  39.770982, -86.065585,,,0,
50643,50643,"Washington St & Webster Ave",,  39.771120, -86.062943,,,0,
50644,50644,"Washington St & Sheridan Ave",,  39.771284, -86.059663,,,0,
50645,50645,"Washington St & Ridgeview Dr",,  39.771405, -86.057270,,,0,
50646,50646,"Washington St & Kitley Ave",,  39.771566, -86.054204,,,0,
50647,50647,"Washington St & Irwin St",,  39.771672, -86.052035,,,0,
50648,50648,"Washington St & Edmondson Ave",,  39.771780, -86.050249,,,0,
50649,50649,"Washington St & Shortridge Rd",,  39.772293, -86.039391,,,0,
50650,50650,"Washington St & Burbank Rd",,  39.772496, -86.035976,,,0,
50651,50651,"Washington St & Old Trails Rd",,  39.772587, -86.033255,,,0,
50652,50652,"Washington St - 7900 E",,  39.772876, -86.027678,,,0,
50653,50653,"Washington St & Franklin Rd",,  39.772984, -86.025662,,,0,
50654,50654,"Washington St & Cecil Ave",,  39.773059, -86.023652,,,0,
50656,50656,"Washington St & Eaton Ave",,  39.773328, -86.019014,,,0,
50657,50657,"Washington St & Gibson Ave",,  39.773451, -86.016674,,,0,
50658,50658,"Washington St & Routiers Ave",,  39.773617, -86.013590,,,0,
50659,50659,"Washington St & Post Rd",,  39.773779, -86.009901,,,0,
50660,50660,"Washington St & Galeston Ave",,  39.773954, -86.007152,,,0,
50661,50661,"Washington St & Wittfield St",,  39.774069, -86.004317,,,0,
50663,50663,"Washington St - 9400 E",,  39.774182, -86.001649,,,0,
50664,50664,"Washington St - 9500 E",,  39.774417, -85.997958,,,0,
50665,50665,"Washington St - Cherry Tree Plaza - 9600 E",,  39.774591, -85.993725,,,0,
50666,50666,"Washington Square Mall",,  39.775809, -85.986124,,,0,
50667,50667,"Washington St - 10200 E",,  39.774983, -85.986276,,,0,
50668,50668,"Washington St & Washington Pointe Dr",,  39.775240, -85.980571,,,0,
50669,50669,"Washington St - 10700 E",,  39.775376, -85.977707,,,0,
50670,50670,"Washington St - 10800 E",,  39.775482, -85.975150,,,0,
50671,50671,"Washington St & German Church Rd",,  39.775715, -85.970992,,,0,
50672,50672,"Washington St & Hugo St",,  39.776003, -85.964795,,,0,
50674,50674,"Meijer E Washington St",,  39.775022, -85.962233,,,0,
50675,50675,"Washington St & Monroe St",,  39.776063, -85.967265,,,0,
50676,50676,"Washington St & German Church Rd",,  39.775820, -85.971875,,,0,
50678,50678,"Washington St - 10700 E",,  39.775622, -85.976389,,,0,
50679,50679,"Washington St - 10600 E",,  39.775526, -85.979334,,,0,
50680,50680,"Washington St - 10400 E",,  39.775383, -85.982265,,,0,
50681,50681,"Washington St & Mitthoefer Rd",,  39.775000, -85.990980,,,0,
50682,50682,"Washington St - 9600 E",,  39.774813, -85.994049,,,0,
50683,50683,"Washington St & Delbrick Ln",,  39.774597, -85.998343,,,0,
50684,50684,"Washington St - 9400 E",,  39.774401, -86.001864,,,0,
50686,50686,"Washington St & Galeston Ave",,  39.774155, -86.006918,,,0,
50687,50687,"Washington St & Post Rd",,  39.774064, -86.008867,,,0,
50689,50689,"Washington St & Routiers Ave",,  39.773841, -86.013000,,,0,
50690,50690,"Washington St & Gibson Ave",,  39.773665, -86.016515,,,0,
50691,50691,"Washington St & Eaton Ave",,  39.773508, -86.019456,,,0,
50692,50692,"Washington St & Cecil Ave",,  39.773342, -86.022757,,,0,
50693,50693,"Washington St & Franklin Rd",,  39.773175, -86.025993,,,0,
50694,50694,"Washington St & Mitchner Ave",,  39.772715, -86.034448,,,0,
50695,50695,"Washington St & Sadlier Dr",,  39.772592, -86.036934,,,0,
50696,50696,"Washington St & Shortridge Rd",,  39.772413, -86.041248,,,0,
50697,50697,"Washington St & Elizabeth St",,  39.771871, -86.050993,,,0,
50698,50698,"Washington St & Irwin St",,  39.771813, -86.051993,,,0,
50699,50699,"Washington St & Pasadena St",,  39.771748, -86.053326,,,0,
50700,50700,"Washington St & Kitley Ave",,  39.771640, -86.055268,,,0,
50701,50701,"Washington St & Ridgeview Dr",,  39.771534, -86.057306,,,0,
50702,50702,"Washington St & Sheridan Ave",,  39.771388, -86.059945,,,0,
50703,50703,"Washington St & Webster Ave",,  39.771276, -86.062115,,,0,
50704,50704,"Washington St & Arlington Ave",,  39.771185, -86.063836,,,0,
50705,50705,"Washington St & Bolton Ave",,  39.771030, -86.066781,,,0,
50706,50706,"Washington St & Audubon Rd",,  39.770875, -86.070071,,,0,
50707,50707,"Washington St & Johnson Ave",,  39.770740, -86.072699,,,0,
50708,50708,"Washington St & Irvington Ave",,  39.770593, -86.075594,,,0,
50709,50709,"Washington St & Hawthorne Ln",,  39.770468, -86.078204,,,0,
50711,50711,"Washington St & Butler Ave",,  39.770341, -86.080715,,,0,
50712,50712,"Washington St & Emerson Ave",,  39.770205, -86.083578,,,0,
50714,50714,"Washington St & Dequincy St",,  39.770024, -86.087245,,,0,
50716,50716,"Washington St & Bosart Ave",,  39.769879, -86.090058,,,0,
50717,50717,"Washington St & Linwood Ave",,  39.769761, -86.092413,,,0,
50718,50718,"Washington St & Colorado Ave",,  39.769634, -86.094877,,,0,
50719,50719,"Washington St & Gladstone Ave",,  39.769562, -86.096385,,,0,
50720,50720,"Washington St & Chester Ave",,  39.769450, -86.098437,,,0,
50721,50721,"Washington St & Denny St",,  39.769368, -86.099959,,,0,
50722,50722,"Washington St & Sherman Dr",,  39.769273, -86.101862,,,0,
50723,50723,"Washington St & Kealing Ave",,  39.769208, -86.103683,,,0,
50724,50724,"Washington St & Woodland Dr",,  39.769105, -86.105582,,,0,
50725,50725,"Washington St & Lasalle St",,  39.768923, -86.109387,,,0,
50726,50726,"Washington St & Gray St",,  39.768805, -86.111507,,,0,
50727,50727,"Washington St & Oakland Ave",,  39.768692, -86.113025,,,0,
50729,50729,"Washington St & Rural St",,  39.768463, -86.116229,,,0,
50730,50730,"Washington St & Temple Ave",,  39.768253, -86.118579,,,0,
50732,50732,"Washington St & Keystone Ave",,  39.768041, -86.121608,,,0,
50733,50733,"Washington St & Koweba Ln",,  39.767879, -86.123735,,,0,
50734,50734,"Washington St & Hamilton Ave",,  39.767742, -86.125708,,,0,
50736,50736,"Washington St & Randolph St",,  39.767513, -86.128709,,,0,
50737,50737,"Washington St & State Ave",,  39.767399, -86.130444,,,0,
50738,50738,"Washington St & Summit St",,  39.767309, -86.131689,,,0,
50739,50739,"Washington St & Arsenal Ave",,  39.767214, -86.132983,,,0,
50740,50740,"Washington St & Oriental St",,  39.767062, -86.135163,,,0,
50741,50741,"Washington St & Highland Ave",,  39.767008, -86.138300,,,0,
50742,50742,"Washington St & Cruse St",,  39.767009, -86.139570,,,0,
50743,50743,"Washington St & Davidson St",,  39.766956, -86.144924,,,0,
50744,50744,"Washington St & Park Ave",,  39.766928, -86.147143,,,0,
50745,50745,"Washington St & East St",,  39.766960, -86.148787,,,0,
50746,50746,"Washington St & New Jersey St",,  39.767015, -86.150651,,,0,
50747,50747,"Washington St & Delaware St",,  39.767098, -86.153697,,,0,
50748,50748,"Ohio St & West St",,  39.770126, -86.165391,,,0,
50749,50749,"West St & Government Pl",,  39.768625, -86.167223,,,0,
50750,50750,"Washington St & West St - White River State Park",,  39.767370, -86.168612,,,0,
50751,50751,"Washington St & Schumacher Way",,  39.765599, -86.170456,,,0,
50752,50752,"Washington St & White River Pkwy W Dr",,  39.764626, -86.176969,,,0,
50753,50753,"Washington St & Harding St",,  39.767337, -86.186679,,,0,
50754,50754,"Washington St & Koehne St",,  39.767201, -86.188115,,,0,
50756,50756,"Washington St & Miley Ave",,  39.766756, -86.192498,,,0,
50757,50757,"Washington St & Elder Ave",,  39.766601, -86.193959,,,0,
50758,50758,"Washington St & Belmont Ave",,  39.766342, -86.196639,,,0,
50759,50759,"Washington St & Tremont St",,  39.765977, -86.200294,,,0,
50760,50760,"Washington St & Belleview Pl",,  39.765743, -86.202661,,,0,
50761,50761,"Washington St & Holmes Ave",,  39.765536, -86.204779,,,0,
50762,50762,"Washington St & Warman Ave",,  39.765295, -86.207072,,,0,
50763,50763,"Washington St & Hancock St",,  39.765068, -86.209653,,,0,
50764,50764,"Washington St & Tibbs Ave",,  39.764630, -86.212353,,,0,
50765,50765,"Washington St & Tibbs Ave",,  39.764012, -86.214312,,,0,
50766,50766,"Washington St & Alton Ave",,  39.763276, -86.217244,,,0,
50767,50767,"Washington St & Rockville Rd",,  39.762857, -86.219350,,,0,
50768,50768,"Washington St & Rochester Ave",,  39.762065, -86.220756,,,0,
50769,50769,"Washington St & Livingston Ave",,  39.761232, -86.223214,,,0,
50770,50770,"Washington St & Mc Clure St",,  39.760239, -86.226461,,,0,
50771,50771,"Washington St & Lockburn St",,  39.759737, -86.228072,,,0,
50772,50772,"Washington St & Wichser Ave",,  39.758886, -86.230878,,,0,
50773,50773,"Washington St & Lyons Ave",,  39.758304, -86.232720,,,0,
50774,50774,"Washington St & Roena St",,  39.757640, -86.234863,,,0,
50775,50775,"Washington St & Fleming St",,  39.757099, -86.236601,,,0,
50776,50776,"Washington St & Edgehill Rd",,  39.756354, -86.239053,,,0,
50777,50777,"Washington St & Cole St",,  39.755623, -86.241437,,,0,
50778,50778,"Washington St & Auburn St",,  39.754858, -86.243892,,,0,
50779,50779,"Washington St - 5250 W",,  39.754110, -86.246382,,,0,
50780,50780,"Washington St & Lynhurst Dr",,  39.753167, -86.249447,,,0,
50781,50781,"Washington St & Biltmore Ave",,  39.752519, -86.251583,,,0,
50782,50782,"Washington St & Norfolk St",,  39.751889, -86.253591,,,0,
50783,50783,"Washington St & Ingomar St",,  39.751018, -86.256439,,,0,
50784,50784,"Washington St & Morris St",,  39.750177, -86.259242,,,0,
50793,50793,"Washington St & Morris St",,  39.749805, -86.259583,,,0,
50794,50794,"Washington St & Whitcomb Ave",,  39.750504, -86.257505,,,0,
50795,50795,"Washington St & Worth Ave",,  39.751127, -86.255483,,,0,
50796,50796,"Washington St & Norfolk St",,  39.751721, -86.253557,,,0,
50797,50797,"Washington St & Lynhurst Dr",,  39.752578, -86.250733,,,0,
50798,50798,"Washington St & Lynhurst Dr",,  39.753089, -86.249063,,,0,
50799,50799,"Washington St & Fuller Dr",,  39.754108, -86.245714,,,0,
50800,50800,"Washington St & Woodrow Ave",,  39.755388, -86.241609,,,0,
50801,50801,"Washington St & Edgehill Rd",,  39.756289, -86.238743,,,0,
50802,50802,"Washington St & Fleming St",,  39.756847, -86.236923,,,0,
50803,50803,"Washington St & Roena St",,  39.757567, -86.234574,,,0,
50804,50804,"Washington St & Lyons Ave",,  39.758114, -86.232786,,,0,
50805,50805,"Washington St & Collier St",,  39.758744, -86.230703,,,0,
50806,50806,"Washington St & Foltz St",,  39.759484, -86.228304,,,0,
50807,50807,"Washington St & Mc Clure St",,  39.760136, -86.226250,,,0,
50808,50808,"Washington St & Luett Ave",,  39.760950, -86.223561,,,0,
50809,50809,"Washington St & Rochester Ave",,  39.761867, -86.220776,,,0,
50810,50810,"Washington St & Alton Ave",,  39.763167, -86.216994,,,0,
50811,50811,"Washington St & Tibbs Ave",,  39.763808, -86.214402,,,0,
50812,50812,"Washington St & Tibbs Ave",,  39.764560, -86.212004,,,0,
50813,50813,"Washington St & Hancock St",,  39.764907, -86.209488,,,0,
50814,50814,"Washington St & Warman Ave",,  39.765190, -86.206623,,,0,
50815,50815,"Washington St & Addison St",,  39.765434, -86.204256,,,0,
50816,50816,"Washington St & Mount St",,  39.765630, -86.202166,,,0,
50817,50817,"Washington St & Tremont St",,  39.765918, -86.199190,,,0,
50818,50818,"Washington St & Belmont Ave",,  39.766206, -86.196382,,,0,
50819,50819,"Washington St & Elder Ave",,  39.766384, -86.194683,,,0,
50820,50820,"Washington St & Reichwein St",,  39.766564, -86.193009,,,0,
50822,50822,"Washington St & Harding St",,  39.767034, -86.188029,,,0,
50823,50823,"Washington St & White River Pkwy W Dr",,  39.767199, -86.185597,,,0,
50824,50824,"Washington St - Indianapolis Zoo - 1200 W",,  39.765585, -86.181782,,,0,
50825,50825,"Washington St & White River Pkwy W Dr",,  39.764382, -86.176900,,,0,
50826,50826,"Washington St & Victory Field - 800 W",,  39.764231, -86.171296,,,0,
50827,50827,"West St & Washington St",,  39.767072, -86.166959,,,0,
50829,50829,"Ohio St & West St",,  39.770059, -86.165074,,,0,
50830,50830,"Ohio St & Senate Ave",,  39.770002, -86.163657,,,0,
50831,50831,"Washington St & Auburn St",,  39.754811, -86.243450,,,0,
50832,50832,"Washington St & Zoo Entrance",,  39.765858, -86.181649,,,0,
50836,50836,"Washington St & Dukane Way",,  39.746344, -86.271645,,,0,
50837,50837,"Washington St & Brant St",,  39.745299, -86.275050,,,0,
50838,50838,"Washington St & Sigsbee St",,  39.744592, -86.277377,,,0,
50839,50839,"Washington St & Banner Ave",,  39.743137, -86.282101,,,0,
50840,50840,"Washington St & Western Dr",,  39.742176, -86.285182,,,0,
50841,50841,"Washington St & Girls School Rd",,  39.740810, -86.289604,,,0,
50842,50842,"Washington St & Research Way",,  39.739092, -86.295143,,,0,
50843,50843,"Washington St & Hamblem Dr",,  39.736873, -86.302306,,,0,
50844,50844,"Washington St & New Haven Dr",,  39.734542, -86.309858,,,0,
50845,50845,"Washington St & Burke Ave",,  39.732596, -86.316162,,,0,
50846,50846,"Washington St & Burke Ave",,  39.732530, -86.315699,,,0,
50847,50847,"Washington St & New Haven Dr",,  39.734214, -86.310140,,,0,
50848,50848,"Washington St & Hamblen Dr",,  39.736569, -86.302694,,,0,
50849,50849,"Washington St & Research Way",,  39.738802, -86.295486,,,0,
50850,50850,"Washington St & Girls School Rd",,  39.740707, -86.289347,,,0,
50851,50851,"Washington St & Western Dr",,  39.741897, -86.285507,,,0,
50852,50852,"Washington St & Banner Ave",,  39.743166, -86.281386,,,0,
50853,50853,"Washington St & Sigsbee St",,  39.744504, -86.277035,,,0,
50854,50854,"Washington St & Brant St",,  39.745249, -86.274612,,,0,
50855,50855,"Washington St & Dukane Way",,  39.746126, -86.271768,,,0,
50857,50857,"Indianapolis Airport",,  39.713079, -86.298028,,,0,
50858,50858,"W Perimeter Rd - WellPoint",,  39.720490, -86.323880,,,0,
50859,50859,"W Perimeter Rd - Wellpoint",,  39.720335, -86.324113,,,0,
50860,50860,"Bridgeport Rd & Washington St",,  39.730878, -86.319026,,,0,
50861,50861,"Bridgeport Rd & Washington St",,  39.730839, -86.319111,,,0,
50878,50878,"Washington St & Post Rd",,  39.774034, -86.009864,,,0,
50879,50879,"West Perimeter Rd & Stafford Rd",,  39.700767, -86.319648,,,0,
50880,50880,"West Perimeter Rd & Stafford Rd",,  39.701326, -86.320464,,,0,
50881,50881,"Washington St & Hoffman Rd",,  39.737938, -86.298308,,,0,
50882,50882,"Washington St & Hoffman Rd",,  39.737939, -86.298792,,,0,
50883,50883,"Washington St - 8201 W",,  39.735560, -86.305970,,,0,
50884,50884,"Washington St - 8202 W",,  39.735650, -86.306078,,,0,
50885,50885,"Harding Street & Washington Street",,  39.766724, -86.187390,,,0,
50886,50886,"South Service Rd and West Perimeter Rd",,  39.699056, -86.313473,,,0,
50900,50900,"MLK St & Walnut St",,  39.776470, -86.166717,,,0,
50901,50901,"MLK St & 11th St",,  39.781943, -86.168283,,,0,
50902,50902,"MLK St & 12th St",,  39.784178, -86.168303,,,0,
50904,50904,"MLK St & Ransom St",,  39.785591, -86.168313,,,0,
50905,50905,"MLK St & 16th St",,  39.787551, -86.168324,,,0,
50906,50906,"MLK St & 17th St",,  39.789638, -86.168350,,,0,
50907,50907,"MLK St - 2000 N",,  39.792797, -86.168405,,,0,
50908,50908,"MLK St & 21st St",,  39.795220, -86.168782,,,0,
50909,50909,"MLK St & Wilmington St",,  39.796656, -86.169216,,,0,
50910,50910,"MLK St & 23rd St",,  39.799266, -86.169455,,,0,
50911,50911,"MLK St & 24th St",,  39.801358, -86.170033,,,0,
50912,50912,"MLK St & 25th St",,  39.802705, -86.170392,,,0,
50913,50913,"MLK St & 26th St",,  39.804763, -86.171218,,,0,
50914,50914,"MLK St & 28th St",,  39.806384, -86.171988,,,0,
50915,50915,"MLK St & 29th St",,  39.808121, -86.172820,,,0,
50916,50916,"MLK St & 30th St",,  39.809899, -86.173641,,,0,
50917,50917,"MLK St & I-65 117 Ramp C",,  39.811149, -86.174234,,,0,
50918,50918,"MLK St & I-65 117 Ramp B",,  39.813126, -86.175206,,,0,
50920,50920,"MLK St & 34th St",,  39.815521, -86.176348,,,0,
50921,50921,"MLK St & 36th St",,  39.817321, -86.177209,,,0,
